worker_id,task_id,task_response_id,Tweet,Tweet Text
WFRWYPY7XZJ9,c487d8e2-021f-4432-b419-e07602aca5fe,a5f915a3-fe2d-44d1-9012-20cf11cfa38e,https://twitter.com/crackhet/status/1547488295541932034,faggot🤮🤮🤮
KXPAF3YFMRZY,f3c9a78d-edd5-4118-bcfd-61608b085b0b,cf31261c-6e87-4aee-89c9-810d9848a643,https://twitter.com/SaintPaddysTees/status/1547426633124020230,"If you say men can get pregnant, you just sound like a fuckin retard."
WFRWYPY7XZJ9,4a024d61-f6e0-4d8d-a3c8-7a018331dc32,0b66f71e-0e54-4154-89d8-f1313d7c70ee,https://twitter.com/BlatterKlaus/status/1141416309009334280,I detest trans people. Techno is a superior form of dans music
WFRWYPY7XZJ9,e89d2d49-724c-4f01-9a0c-969d6606665f,91f5f7f0-8ac2-4192-9674-29e3831ce80d,https://twitter.com/FierceDinosaur/status/767692296582148096,"Oh SHUT UP that bloody pommie bastard, FFS! #qanda"
WFRWYPY7XZJ9,eb6237c5-22b3-4156-81a4-c7020055d4e7,a5d610dd-db5d-4164-9087-0acebbd13d41,https://twitter.com/LuciferoAlex/status/292481254123765761,"@lynchlynch15
Marco Belinelli should of stayed in New Orleans…stupid eyetalian!"
73FP3QEHRD7V,646fa98b-1394-46b8-83f7-9738493d6f95,289152f8-338f-4a63-821e-37970ea6cb5d,https://twitter.com/Warbaby1488/status/1545158165922058240,Why do you rape suck kids nigger lover
4FRFD66TK6XE,471516e6-6806-4872-a006-3cb9720f1e81,870073be-0d58-429e-a3a1-ceedf613f521,https://twitter.com/eendtje_/status/1545457702771507208,6 million cookies in 4 years? Just not possible to eat all that in such a short time man there aren't even enough ovens for that imagine how long that would take to bake and eat them all
WFRWYPY7XZJ9,d7ee0a18-3a57-48fe-a0a4-1ed73e35a901,ecaf8aed-937c-45fb-b5e4-f7b73e1ab3e6,https://twitter.com/Brody20465103/status/1546336462643367937,"Oh ya,white people have no culture, then who invented slavery. Boo-ya checkmate amputees. #slaverywasachoice #slavery #ham #foreskin #spacejews #spearchucker"
WFRWYPY7XZJ9,b88ab8c6-e71d-4919-bc5f-e5d7fce1a028,e5ff9ef0-8c8b-4d12-a431-dc4c45915767,https://twitter.com/HoangSwaggie/status/702364851998425088,@naa_gonee stfu rice eater I didn't ask for your opinion 😩
Z6J69GNZYEXY,77f32d4e-92c1-42c9-a6d0-10e70345c845,d74af901-9556-42e9-bafb-c78c3915d2c9,https://twitter.com/FatAmiee/status/1546970770571657219,Girls get mad at a gay guy and be quick to yell faggot a lot of you bitches are faggots look at your mannerisms & lingo!!
4FRFD66TK6XE,998360de-b141-434c-979d-8f154c4c2e61,22077de1-d544-47b0-af20-5d5c12f05786,https://twitter.com/Hank63737808r/status/1545151312056156160,I'm guessing the Lewis Hamilton edition made it sell for 3/5s the price?
CAG2KV7YTM69,958c542a-ad20-416d-a59a-acd9f89a6e3f,2df605dc-ac2a-4d77-8fea-56664c187e69,https://twitter.com/SneakStir/status/1546457765392125953,"The rape was awesome, the niggers and ugly chinks were not"
Z6J69GNZYEXY,2fa456b6-201c-498e-be6c-0c61473b2711,82675db2-f447-4fbc-8f5c-105773e54059,https://twitter.com/vontaemac100/status/1546974989638807552,Its that west faggot psychic shyt tho I was on the movies an shyt own knock it but gay power a mf bro they a hurt chew if u turn down what they b on bro the high ups if they offer u own kno what I'm a boss it's illuminati ppl Kno a syncubus in them 💂💯😤💯💯🌎🌎🌎🌎 🌎🌎
9KNVR6X2DWC4,ccfc4e5f-60d5-4d6b-97ac-185067ccd41d,c4331782-4419-439f-8fe4-53a88dcf7401,https://twitter.com/schizo_jimbo/status/1543634341078736901,Honestly I kinda wish I could speak Spanish... 😩I just don't like the illegal brown people that only speak Spanish
WFRWYPY7XZJ9,61da0eda-80b6-41f3-9b70-17a4348293d7,1d20349a-0151-4b4d-997c-3e723b3f01ba,https://twitter.com/Sedenquist/status/1540471337877225479,Black Democrat stupidity is on FULL DISPLAY. Makes it easier to understand that EUGENICS was the driving force behind Roe v. Wade. #DeadBlackBabies #LowIQ
Z6J69GNZYEXY,0b1d07c0-6cc5-4907-8e0f-211ba13861ea,3fea3738-4e48-4446-abee-7523ef7e1347,https://twitter.com/Vinsex116/status/1547239662628098048,"Los que comen carne:
Son fuertes Son tíos
Los que son verganos:
Son tías o en su defecto, maricones
Flojos"
4FRFD66TK6XE,d4e67c3b-0c8d-4093-9286-e3ed43a62586,dd17cb9d-afed-46fd-a9fc-ba680fc668a4,https://twitter.com/shitlord_3000/status/1546871981768712192,I identify as an attack helicopter.
WFRWYPY7XZJ9,530a2719-59da-4e2c-af25-a87e602ed0f9,f43b15ac-d6e9-4518-a9a9-1b176928c278,https://twitter.com/kparson1102/status/360240731828400130,"@Cognasty @nick80atohi
SHANE YOUR A FLYING FAGGOT WHAT DONT YOU GET STFU NO ONE LIKES YOU. YOU FUCKIN KYKE"
9KNVR6X2DWC4,7cf4e47e-2848-47e2-b56c-15331c5efa5f,025b443b-834f-48b3-9f83-029f082b53d5,https://twitter.com/DagAndre1814/status/1544808934363594752,"She does tho. But this NiggeRs, I bet got no remorse."
4FRFD66TK6XE,c307af92-2b59-48c2-a52c-dc7a5f3691d8,04cbe55d-458e-439b-9978-c0a54e3d9156,https://twitter.com/KennysSox/status/1547299174353453060,Weather you people like it or not there is only two sexes in this world and you have a problem with that speak to god ! A tranny is just a male that are cross dressers
WFRWYPY7XZJ9,97eef4d5-99e1-4049-8653-f7e6de8e13de,08bed6a6-dd6c-4734-96c5-d11f11718366,https://twitter.com/TRAtheist/status/1513637906329518089,"I'm wheezing 🤣🤣🤣
Too many rëtardêd Christians roaming about.
@Ekenewilliamz
you and your @pastorwf_kumuyi
should go fůck yoursėlveš"
WFRWYPY7XZJ9,6d210a25-1bc0-471a-a07a-e366bca3acc9,71478949-ed65-4f12-ad76-291a0801f3a2,https://twitter.com/sangelic777/status/774266578565206016,the truth is that Islam is a false religion based on violence and rape. Read your own holy texts!
WFRWYPY7XZJ9,304c1816-9680-427e-874b-19573b760b87,a3b539a8-bf8c-472b-b3bb-01b68f26604c,https://twitter.com/mrupertdermody/status/1321838322264776705,"Yup, Our Ash is entirely responsible for maniac Mohammedans lopping heads off poor bloody Froggie pensioners. The loony machete-weilders were justifiably and understandably provoked. That’ll teach us all to respect yer Allah!"
4FRFD66TK6XE,24cfe012-2a55-439c-9b83-09e3f1cb33e8,b39cf405-b847-4e2a-b723-2edd6c9e29b0,https://twitter.com/Hank63737808r/status/1546090188337815552,Based. Women are property
4FRFD66TK6XE,66574a51-0d14-4b83-bacf-1525258472b2,f5bfe495-1fe7-4bf1-b2e0-fddc2d0d8edc,https://twitter.com/Hank63737808r/status/1540735185293041666,Women don’t deserve rights lmao
4FRFD66TK6XE,5dc7d8ad-2d8a-4e8d-8c03-082e9ed74770,f6efdb28-c73f-4ea0-be3c-5d9a4bc8d63a,https://twitter.com/Hank63737808r/status/1546875124045037569,He's not white so he will get off without conviction
9KNVR6X2DWC4,7dff6bdd-c283-4969-b74f-4192d3fc4499,932659ae-f352-4518-9c4b-aaa6b75c1be5,https://twitter.com/JunkWaffler/status/1547064139532713984,"It's Aryan, light years better than christianity.
you guys worship a jew popsicle who couldn't save himself."
4FRFD66TK6XE,e2ca22e0-e97d-4c94-8d3f-5d35267e9501,6bd4016d-802d-47b6-b7e6-27c25c241994,https://twitter.com/Hank63737808r/status/1540342714314760193,Whores can’t murder children and we get to carry guns to defend ourselves from basketball Americans. Good day for white Americans
73FP3QEHRD7V,bbc643c6-6bc4-49bf-b987-676fcf3d83a9,4fe22524-c514-4d82-94a7-516d075ab63c,https://twitter.com/murphyone4u/status/1545435588509171717,People who think they are trans are sick and need help. We need more mental hospitals not people helping others to be something that doesn’t exist
CAG2KV7YTM69,7d299cdf-f984-44f8-addd-2ee2a304a7df,458da20c-08d6-41c8-b7ad-034c5f835f3b,https://twitter.com/VivaanDixit1/status/1546939655911718912,omg its just a joke nightwing melonmunching porchmonkey chill out
9KNVR6X2DWC4,46af1126-a7ab-433e-8063-0c5dc9a9e485,778872d8-1bf7-45ac-bfde-c269543b18d7,https://twitter.com/ImperatorCat/status/1545884578648166400,"Im not anti semitic, I am just a Critical Semite Theorist (CST) I only advocate for breaking oppressive Jewish supremacist hierarchies, abolishing Jewishness, and turning Israel into a post-national state"
9KNVR6X2DWC4,1bc0e9f7-2840-4c1f-b4f2-fb40542ab0f3,738c7b10-403f-4b73-a1fc-02d7f8d21b58,https://twitter.com/Svierge_Rogle/status/1544329673571799041,The Africanization Of Ireland. our Governments are destroying Europe with these subhumans
CAG2KV7YTM69,b1283e08-f5d6-4611-9bda-85852fc7820b,182558bd-aec8-46f2-a7c1-52ad4e6d9760,https://twitter.com/seanboogie/status/1546836635781939203,...racist cracker comments in 3...2..1
Z6J69GNZYEXY,13d65afe-e8da-4ec9-bab6-a46e49db76f0,da1e9b45-18a8-43ec-a315-c5d8b850a33a,https://twitter.com/xoxospeaknow/status/1547259544627290118,harry el mes pride ya paso basta de ser tan maricon
9KNVR6X2DWC4,d70c5977-f8bc-4c0d-9c93-871c0d326cbe,2e062897-907f-4f77-a425-b44f3eb1c987,https://twitter.com/JustLookin0317/status/1546645228626624513,"""I'm sick o deez crackas""
Feelings mutual sheboon......"
WFRWYPY7XZJ9,809eca40-3b5f-494a-b2a5-668d602a1b1e,9928965b-cf47-4ea5-8090-068ad05dfbea,https://twitter.com/Subhank09622461/status/1393988595770220545,Another fake propoganda against brothers in arms....chinki porki idiots....last night I serve pig 🐖 meats to my madrassachap friends
73FP3QEHRD7V,6d9274ac-afa9-49af-b4dd-a76095818b33,8f3473ff-4533-43b9-ba34-db44bd553d63,https://twitter.com/FrogFrenOlive/status/1539252046292975618,"Times new Roman wasn’t made until the 1930s.
Niggers continue to spread misinformation"
CAG2KV7YTM69,e8e62930-5e9d-43d3-9dbd-0f39de23742b,6a2c0a95-bd0d-4a93-80cb-9e591b05324c,https://twitter.com/kevinhi66179438/status/1546829985410945025,They learned this from there Porch Monkey parents.
WFRWYPY7XZJ9,3908a7bf-8321-4eca-ba25-a5aa116170a9,4db1280c-4ea8-4e1d-9ede-f7786f6b00c9,https://twitter.com/A73633243/status/1545749440501370880,Yes I am I am going to unleash hell on you. We will rejoice in the everlasting pit of fire. No your jew/sand nigger god is going to do anything about it.
9KNVR6X2DWC4,188dd447-86d4-4964-943c-8e8c38b4c53b,d7ba1389-68ea-4733-864d-feaa95e48fbf,https://twitter.com/autism0m0/status/1547057054598283266,"Religion aside, if you at least have some actual sense of where it all went wrong, the revolutionary movements of the last couple of centuries, then it's time to dissasociate from the absolute f4gg0t larpers that populate this spaces. You know who they are."
CAG2KV7YTM69,654e369a-6c70-4cc4-81a5-e210cd820a59,be2cc8e5-276f-4f72-8235-3b7a4983f300,https://twitter.com/KoshiG2/status/1546346084309483522,Civilised ?? did the white people at Harvard teach you that word chaiwala.. you are nothing but a porch monkey!!
9KNVR6X2DWC4,c50e420e-197c-42cb-92b3-88ba2043e3c9,74f2ec2b-87ff-4d15-9e43-1f2ba94b34b8,https://twitter.com/sghervey1/status/1545533263594283010,"Elon isn’t buying twitter, guess we can’t say faggot anymore 😢"
WFRWYPY7XZJ9,54d5700c-710e-426a-ad7b-6cdc3bceb84e,3a6b504c-7020-4541-8e68-98b5e58f0bdc,https://twitter.com/THETUMULTUOUS/status/1547466724072509440,I CANNOT BELIEVE THAT YOu NuMBSKuLLED ASSHOLES DIDN'T TELL ME ABOuT THE WORD FAGGOT. YOu LET ME MAKE A FuCKING FOOL OF MYSELF. CALLING JAKE A JuICY-RuMPED FAIRY AND A BLuBBERING CRYBABY. INSTEAD OF THE TITLE HE SO RICHLY DESERVES. THAT TITLE IS FAGGOT. FuCKING OBVIOuSLY.
4FRFD66TK6XE,74b6d800-97f9-4e4e-a07e-e642a15b3c36,13ce50fc-7349-4712-af5a-19b601466792,https://twitter.com/CumCrusader83/status/1547341864768270336,"A tranny liked my account on tinder, I might actually kill my self. Seriously thinking about hate tweeting about this troon."
WFRWYPY7XZJ9,99eb8a5a-0a19-4ee6-8b5b-d427b0935d24,08b6f73c-af0d-405c-9cb8-542e8285d5e6,https://twitter.com/maybesainsburys/status/1540266944015831041,Bloody trans.....
WFRWYPY7XZJ9,5d44b692-cb1f-4f69-ac61-19071aa4540b,5a049f5f-c0ef-47ec-86ae-8891002f569e,https://twitter.com/ValdrDeitrich/status/1544166441607471105,"Me (a liberal) in 2014: If you force me to choose between pro-white racism and anti-white racism, I'll obviously choose pro-white racism.
Me in 2022:
1488 RaHoWa GTKRWN
Tons of non-white Nazi frens wtf lmao"
CAG2KV7YTM69,5d8a87c7-eb38-4b3e-9a83-7bbb110696fd,77b84687-f8b5-4447-8ea1-24b6db81c637,https://twitter.com/SneakStir/status/1547068618806108161,The mental image of your little sister getting raw dogged by one of these demonic arab hell beasts
WFRWYPY7XZJ9,a04a35f8-7fe6-4d52-8a6c-98d027e4b53f,25431caf-6d04-45bb-a05b-bfc9c371ae42,https://twitter.com/bluesboy1962/status/774307321929490432,"your koran is nonsense, rip it up shit on it & throw it on a fire"
9KNVR6X2DWC4,9b2c8642-82e5-4e5f-8ab5-9f6af3028ba8,fb97c219-b53d-4299-85f3-dfcc136a670b,https://twitter.com/schizo_jimbo/status/1545232641833713670,Transfag found my latest nigger tweet it might be over
WFRWYPY7XZJ9,ff80aac0-05b1-451b-b60e-b6a4aed14052,ba2cdbf9-1746-4ab9-a7ed-769130bee129,27 Democrats would rather Supreme Court justices be gunned down by lunatic leftists then give them an ounce of protection. Vote these communist bastards out of office. Especially that stupid raghead who sleeps with her brother.,27 Democrats would rather Supreme Court justices be gunned down by lunatic leftists then give them an ounce of protection. Vote these communist bastards out of office. Especially that stupid raghead who sleeps with her brother.
WFRWYPY7XZJ9,8bc96f06-cef2-40e6-89ee-4c96208db2c7,389bc900-7086-42c9-9deb-16057eeb12a7,https://twitter.com/indianspecial/status/1182240262707433473,"@nidhi
this idiot is not Chinese diplomat, he is a “chinki” diplomat or a slit eye diplomat"
WFRWYPY7XZJ9,42262359-b418-4e9b-bda2-a7d2e4b55f32,66243fa3-c1d2-4fb9-bd59-85d0a8c56510,https://twitter.com/MrWhiteWPWW/status/728197602378981376,"Black lives splatter 😂😂
http://m.imgur.com/R8DxKMY"
Z6J69GNZYEXY,b4500753-004c-48a5-9118-1252c1770982,043ab0bb-0923-43ff-9193-fff8f7200f69,https://twitter.com/Rob77461440/status/1547240643499548672,Ya salio un pato loco a defender lo indifendibile t pregunto q hicieron esos maricones q estaban alli para decirle a esos enfermos q eso no se hace son todos iguales
CAG2KV7YTM69,db370f76-7460-4dc7-b65a-459099261622,0b12a198-c150-4143-8995-483fce694f5f,https://twitter.com/oddpog15/status/1546948252796329988,I hate fucking niggers
4FRFD66TK6XE,8fa3540b-04bc-4d38-90de-705fe6de2eb4,d4ec98ac-85aa-4cb5-9c18-a18d29a68352,https://twitter.com/Dumbrod5/status/1547337720305012738,Was a great season until the tranny actor. I felt so dirty after I figured it out...
WFRWYPY7XZJ9,b8f71cf0-2719-47ef-8482-6746e3dfe3b7,51943f19-1533-423b-b5f6-e76a098f871b,https://twitter.com/k1levelposters/status/250318584134369281,"@bjpenndotcom
gsp is a faggot froggie piece of coward shit."
9KNVR6X2DWC4,aab988bf-0c8b-4d0e-af8f-1d63d1501a0c,3dc3871f-92de-493e-bf18-fe2a1cf78fd5,https://twitter.com/RickDan17265061/status/1546548802609287169,Always the darker pigmented women.
9KNVR6X2DWC4,53a273c7-08cc-4eb7-be3d-a424798f19d8,c243c471-86a3-4998-ad7f-8e3a404e2122,https://twitter.com/z1Makitty/status/1523022746837348352,HITLER NIGGERHITLER NIGGERHITLER NIGGERHITLER NIGGERHITLER NIGGERHITLER NIGGERHITLER NIGGERHITLER NIGGERHITLER NIGGERHITLER NIGGERHITLER NIGGERHITLER NIGGER
9KNVR6X2DWC4,7f6cc045-160e-466c-9e94-50eb829a0ae5,1939c908-a61a-4ae4-8902-36fdf06bed43,https://twitter.com/Svierge_Rogle/status/1545039142949572609,"Aggressive primitive attacks elderly White shop worker, thinking he would be a weak and easy target to pick on. Elderly White man defends himself, violent primitive aggressor ends up dead. Reason to hold on to your guns especially now with open borders."
4FRFD66TK6XE,a2580a27-ca26-4852-9658-9230a8effcff,6f7f2e24-d370-4188-a521-6653e6551b86,https://twitter.com/Hank63737808r/status/1546516420221177856,I use the n word at least 10 times before I get out of bed
WFRWYPY7XZJ9,3e1ba388-22d0-4719-b777-3580a28ab0a1,dc483844-eb9a-4d67-aea5-140e360eea76,https://twitter.com/piyush_speaks/status/1190282467669757952,"So my Uber driver whose name is ""bittu"" refused to eat prashad that I offered, citing that he worships Jesus Christ. Matlab, hindu naam chalta par prashad nai. Stupid rice bag!"
WFRWYPY7XZJ9,0fb9d7df-e634-4a70-b3c3-b565fb783aa9,2467408c-5e8f-4574-8aeb-6c4f88cb8004,https://twitter.com/jbrown60/status/159810842018320384,#thingsbetterthanSOPA jews.... And i detest jews
73FP3QEHRD7V,5c56e660-b69f-4824-8013-72a064e947a4,0fddf854-e7bf-47c8-b10a-61bd73589d13,https://twitter.com/Tommy12Hour/status/1546685302491664385,"Full day of suppressed frustration busted out in the form of road rage on the way home from work. Some fucking nog wearing a mask cut me off and break checked me while merging into the next lane. Woman✅
Mask✅
Nîggêr✅✅✅"
WFRWYPY7XZJ9,fae81193-0cd5-4f32-98f7-e44a07e3f5ea,c7765746-a199-4776-b6dd-ded139f0a571,https://twitter.com/sunnycoco0606/status/1491571418080989186,"your traditional clothing looks like this, why glorifying it? Cuz you know it’s too shameful to not cover women’s t*ts too? We have 56 ethnic groups, a diverse culture that u don’t understand, stupid kimchi eaters"
9KNVR6X2DWC4,a5d66b74-e4c6-436a-b1ba-fcf6c5a0e056,f66301fa-6b4b-4c13-8b19-b3cf4a51f9c8,https://twitter.com/WhiteRoseCath/status/1545506027684200448,Never met an anticatholic that isn't some massive degenerate homo
9KNVR6X2DWC4,e1aaef5f-25a6-441f-b607-8346b9403e7b,e96074ff-e200-4ad5-8a79-ff3b03ddb00a,https://twitter.com/AnnieWaffen/status/1545099612301697032,lmao owned nigger
9KNVR6X2DWC4,0f83c18d-9f08-49e0-9fd9-00ad02682229,9d86f02f-c37e-4f9f-be60-4a7071cc5bdd,https://twitter.com/AngloVsWorld/status/1545854774620332032,"140 IQ White American with no miscegenation in his blood:
""So basically-""
80 IQ Britbong with an Indian grandpa:
""YOU'RE NOT WHITE! MUTT!"""
WFRWYPY7XZJ9,6ca2a2fe-385c-4cfb-ae8d-9330206fe462,81dbd981-ab0d-450f-a248-376bbd3afef6,https://twitter.com/TheMessiah44/status/915155579559129088,"I hate niggers, spics, Kykes, zipperheads, smelly goat fuckers and your mom's used up vagina"
9KNVR6X2DWC4,86875d8b-b045-4c4d-87bf-2c5d678bd7de,f06b7214-fa9a-4d51-b54c-32b15a407534,https://twitter.com/Svierge_Rogle/status/1545787850645557253,"I often wonder what could be worse than a 'Zombie Apocalyst,' then it dawns on me a ton of BLM terrorists ""A-pack-a-lips'."
4FRFD66TK6XE,9a55f4b8-c33c-4384-bb71-12d02b5c1d10,b39ae207-5908-4224-8fae-869cb9fa1b67,https://twitter.com/DannyMcMAGA/status/1546913419001044992,I sexually identify as an attack helicopter... doesn't mean I can fly.
9KNVR6X2DWC4,eed60c54-8717-40d5-bf59-c57fc4223e61,ec6d2468-b907-4f21-b958-8dd6a92c9b54,https://twitter.com/RinApricot1/status/1546973804706013184,"I'm a traditionalist, I believe in traditions such as lynching"
4FRFD66TK6XE,b529b462-a26c-4176-a21b-b1c53b1d74cf,db7c9da8-ecb3-43b4-bcfa-a77251dbb03b,https://twitter.com/Hank63737808r/status/1546096903519076352,Bro the tr*nnies at the fbi are already watching you in the shower
9KNVR6X2DWC4,dbfd8cb6-f25d-4365-bdcc-e50d6885c57d,1bbb6803-e9a3-4fb6-b2f9-d3f9b8a90a0f,https://twitter.com/dariimo/status/1547100064186777603,I hate faggots
WFRWYPY7XZJ9,23f28416-195e-4083-94c2-2750b0d5c680,8889c449-6ce1-476b-917b-901434629bb0,https://twitter.com/Sedenquist/status/1539516722935382017,Just take out all the black violent crime and we have a very safe country. It's not just the United States. It's a black thing. #LowIQ
9KNVR6X2DWC4,e02ec1ad-1dd6-46f6-a0be-1e9f1bd7ad23,c6496a48-8563-41c2-80bc-47a5a8814a65,https://twitter.com/sghervey1/status/1547110458557173760,Average fag Minecraft YouTuber
4FRFD66TK6XE,61870e87-7420-41da-a94a-0123f5920aa8,54bd4fa1-7025-498b-bb82-beebe644dd96,https://twitter.com/squizopills/status/1545252411127656448,man why is everybody here a retard
9KNVR6X2DWC4,40137959-a252-491f-97b7-4274d475eacc,c0b998c2-1bd4-4068-ae28-05d8b5366851,https://twitter.com/wowfront/status/1547110449820352512,You faggots leave her alone. She’s not dating this 44 yr old man. If you really wanna talk shit about our hyunjin square up. I’m gonna crush your skills and twist your nipples off. Stupid whores. You will pay for this. #hyunjinkills
73FP3QEHRD7V,d6bb93d6-3584-4062-aa22-974dca340667,726bc1c8-e936-4e21-b8a1-f63c1f10fe24,https://twitter.com/DieselPickUp244/status/1522025429816594432,Trans are perverts by definition
4FRFD66TK6XE,a3841ff3-ade0-46ff-b6ba-6c16691d8ddf,c309065b-688f-440e-8743-6362292dd497,https://twitter.com/CowboyTexas9/status/1544805184144113665,Your obsession with Trannys is disgusting.
4FRFD66TK6XE,c1b5b1a1-0271-43b3-98e3-f26e861d68f9,cc58552e-3375-4d01-903b-d7fc2cf2a42e,https://twitter.com/JunoaMarie/status/1539043849921712129,"We tried the last election, then came along raghead"
WFRWYPY7XZJ9,f074786a-d9b2-439c-bf22-b8e55abd9db7,72f3a64f-2a2c-4e57-b452-62cfaedb81af,https://twitter.com/OfFaithAndFolly/status/631668626139951104,Black lives don't mean more than a pile of cow shit to me.
WFRWYPY7XZJ9,0f354f52-d765-4e79-b5d2-7d8f1d3ca9fe,955217bd-fb0a-4da2-8e78-d9ce462e6f50,https://twitter.com/drbrturnup/status/1546282263461101568,Do brown ppl not smell themselves? Like fr
9KNVR6X2DWC4,2fe41087-ea20-42e8-813b-731bb810de70,d16edf3d-f434-4837-b225-4e0834be0144,https://twitter.com/schizo_jimbo/status/1540377053446524928,"Non-Christian women are just murderous demons in skin suits, you can't prove me wrong."
4FRFD66TK6XE,7aad22ae-1a86-46b4-90dd-3d6670855aec,60466279-8a0c-458d-8a82-b6136f7a3bd0,https://twitter.com/spam6_spam/status/1546489682476818433,only a h o mo se xual would have trouble understanding this basic logic. lol
73FP3QEHRD7V,cc9ef678-9bc1-4d1c-a951-de73a7122294,5c1c156c-1ba2-4aae-ae16-c0fb3d1e90c2,https://twitter.com/jcarr911/status/1544876536745996289,"I am a old southern man who believes in calling a spade a spade,and justice Clarence Thomas is a nigger and his wife is a nigger lover and would not dare to campaign in Alabama"
WFRWYPY7XZJ9,76ebde32-6539-46e1-8903-5a5564a65d66,0f229400-c095-4a97-a899-8aa7fc77d506,https://twitter.com/Fraudhunter20/status/1544962641390608384,The dirty sons of bitches have been cheating and lying for 40 years! Investors stand the last penny for their private wealth! Dirty smelly fucking Jews! $opk $cocp $vbiv #RaymondSchinazi #PhillipFrost #BarryHonig #DavidMintz #SabbyManagement
9KNVR6X2DWC4,56a7c2df-90a3-428b-8847-769668e9327d,acf5c891-aab0-45d7-a82a-8593fa15729a,https://twitter.com/schizo_jimbo/status/1544859374535016448,NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER I'm not a big fan of the jews NIGGER NIGGER
WFRWYPY7XZJ9,722ba6ad-17d6-47cf-ba39-26a8fada7e4a,49c88a62-80a8-41db-b48d-950ae442cf51,https://twitter.com/Marko_Manko/status/1488184232727953419,"If the negro had the intelligence, initiative, and resources to run a slave trade, they would have. And it would have been considerably more barbaric than the transatlantic slave trade. #wpww #slavery #blackhistorymonth
7:15 PM · Jan 31, 2022·Twitter for iPhone"
9KNVR6X2DWC4,71634af0-399f-479d-90b0-07776d530f83,b7c42379-f257-4e62-aa7d-11fcb0aef836,https://twitter.com/Svierge_Rogle/status/1542847183925510144,"Muh 6 trillion, diversity is our strength, war is good, Muslims did 9/11, Israel is your friend, we're poor victims, you're anti-Semitic, whites are evil, you're all free."
WFRWYPY7XZJ9,ee1e23ce-9829-4bae-a2af-64b5a350ef79,67ca4d95-c33d-4e17-a5b8-04d4a041066c,https://twitter.com/suoutism/status/1543208122050699264,No one I JUST WANT HEIZOU I DONT WANT THESE STUPID GAYS!!!!!!! and this child
9KNVR6X2DWC4,71879594-a721-4392-aaf3-53efc594a8af,9740d3dc-d813-4154-a03b-21d156cf2be9,https://twitter.com/FolkistKitty/status/1547074925386768384,Non-Whites have a certain way of thinking… very different than us Whites… It’s very alien… almost robotic
73FP3QEHRD7V,90cb9e4b-3690-4eed-8330-498f5eb6b160,154d4ef7-7f11-4dbc-a142-5d6b724d22c1,https://twitter.com/HendriKoertnaat/status/1546944138330898432,"I am Hendri Farmermom, i hate niggers @hen3fx
@Jason06214
@matjefn
@NelusFn
@KoenFN_
i have an nigger pass from @matjefn"
73FP3QEHRD7V,931412fb-5cc4-49b0-8291-1968de814bc5,a5ab9749-5dcb-44db-972e-0ddaf5aed6c7,https://twitter.com/BrKrona/status/1546930938537562112,please don't speak with me if you're a jew nigger faggot jew nigger faggot jew nigger faggot jew nigger faggot jew nigger faggot jew nigger faggot jew nigger faggot jew nigger faggot jew nigger faggot jew nigger faggot jew nigger faggot jew nigger faggot jew nigger faggot jew nig
9KNVR6X2DWC4,07536870-e574-4ea9-825e-579eb96ca126,3e4220d1-ff06-4aa8-b56f-4c0011b936e6,https://twitter.com/schizo_jimbo/status/1546562552733335554,Just immediately recognized a tranny I saw in person as a man
CAG2KV7YTM69,f8903498-18d9-4897-8a52-855ae9c21669,e681cfc2-7e12-41ad-b923-45b80277c3f5,https://twitter.com/bnbormes/status/1546946445797986305,She is not a she! she has a dick! she will be treated as a man when he gets in prison in Russia hopefully Siberia He will hope for Solitary where he will not be raped 24 seven
4FRFD66TK6XE,4c54ec23-abc6-4a5a-8096-15e73aa26347,80d97640-cf81-4094-8dfa-0add72ab074a,https://twitter.com/WyattjdJim/status/1547345051377885192,"Gay people aren’t Gay, they are Sodomites. And this isn’t a tranny it’s a Pervert. Do a word study if you don’t believe it. We need to call it by what it represents!!"
73FP3QEHRD7V,e1f397cb-5cf3-4d7b-8236-1347ae71f06d,786c1fb1-a4b9-42c9-862a-af378c732c10,https://twitter.com/RajSenthuran/status/1543907008063184899,"Fu#* up #elainemusk pus#*o, i will land my aircraft in you're fu#* mouth you dirty jew."
WFRWYPY7XZJ9,21fc09bd-379b-4bc1-b467-4fbd2c57155b,bde984af-af04-4a4a-ade9-2b5663e8aed1,https://twitter.com/binugazi/status/1512426265965326337,"Stupid rice bag don't know that we have religious festivals as per astronomy &stars movement which is part & parcel of life.
The rice bag who left their religion because of fear of head or few rice bag can't comprehend what they miss which their ancestors enjoy. @ByRakeshSimha"
9KNVR6X2DWC4,aadcac79-68f3-4265-899b-dcf567107204,fdc42daf-15d2-462b-abe1-d42037fb21fc,https://twitter.com/schizo_jimbo/status/1544792168933515265,N¡ggers gonna n¡gg
ADCXHGCQRA34,bc14423a-67e7-4afb-bb57-298b1e3b50e3,902ca0a7-209f-49fc-91fc-5bd44d1dd068,https://twitter.com/BennyShreds/status/1544542222082682881,Def greasy jew
